region_code,region_name,year,hiv_total,hiv_h,hiv_f,hiv_m,hep_b_total,hep_c_total,hep_b_m,hep_b_f,following,loss_of_follow,new_users,population,pct_new_users,pct_following,health_expend,cash_transfer_expend,gdpp,pop20_24,covid_per_capita,state_code
310024,Ipatinga,2013,92,17,22,70,57.0,11.0,37.0,20.0,0.0,0.0,0.0,637818.0,0.0,0.0,532.4542572646118,146.2042013395671,39.019370572796625,8.533050682169522,0.0,31
310024,Ipatinga,2014,80,11,18,62,62.0,9.0,38.0,24.0,0.0,0.0,0.0,637818.0,0.0,0.0,668.9039009403938,144.35195272005495,36.15973497141818,8.394213411976457,0.0,31
310024,Ipatinga,2015,66,15,17,49,52.0,31.0,29.0,23.0,0.0,0.0,0.0,637818.0,0.0,0.0,681.9434539790349,128.39340470165473,32.90271411280334,8.267153184764306,0.0,31
310024,Ipatinga,2016,71,8,22,49,54.0,32.0,31.0,23.0,0.0,0.0,0.0,637818.0,0.0,0.0,698.1711142206711,129.6568949292745,30.280758539269826,8.186047634278117,0.0,31
310024,Ipatinga,2017,78,6,24,54,47.0,32.0,25.0,22.0,0.0,0.0,0.0,637818.0,0.0,0.0,717.2102389082779,134.7541611556902,32.93795791275881,8.123810068075846,0.0,31
310024,Ipatinga,2018,59,5,18,41,53.0,21.0,29.0,24.0,0.0,0.0,0.0,637818.0,0.0,0.0,792.0840216017734,141.53788190361516,35.09860769059512,8.0486178972685,0.0,31
310024,Ipatinga,2019,56,3,16,40,49.0,31.0,24.0,25.0,0.0,0.0,0.0,637818.0,0.0,0.0,898.1081490801453,138.69602163940178,34.50039605341963,7.944774057803322,0.0,31
310024,Ipatinga,2020,63,5,14,49,21.0,14.0,15.0,6.0,0.0,0.0,0.0,637818.0,0.0,0.0,1110.246854525899,43.42788878645632,32.5906953864582,7.795773104553335,0.05072293350140636,31
310024,Ipatinga,2021,53,5,19,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637818.0,0.0,0.0,1216.7781670476527,70.24586164078153,,7.606892452078806,0.1253586446290321,31
310024,Ipatinga,2022,20,1,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637818.0,0.0,0.0,,,,,0.15043037355483854,31
310025,Caratinga,2013,7,0,3,4,12.0,3.0,6.0,6.0,0.0,0.0,0.0,235064.0,0.0,0.0,481.0462736531328,252.11618491134328,14.871195801994348,8.034300233127999,0.0,31
310025,Caratinga,2014,9,0,5,4,9.0,2.0,4.0,5.0,0.0,0.0,0.0,235064.0,0.0,0.0,576.1834850934214,261.8565621703026,15.597605673348534,8.006803125957186,0.0,31
310025,Caratinga,2015,6,0,2,4,6.0,9.0,5.0,1.0,0.0,0.0,0.0,235064.0,0.0,0.0,586.3652708624036,239.12527622264577,15.505787700370963,7.984362684205154,0.0,31
310025,Caratinga,2016,13,0,3,10,10.0,5.0,8.0,2.0,0.0,0.0,0.0,235064.0,0.0,0.0,576.9330691216011,226.6866712469795,15.7789780230065,7.899480354286491,0.0,31
310025,Caratinga,2017,8,0,3,5,7.0,5.0,5.0,2.0,0.0,0.0,0.0,235064.0,0.0,0.0,605.5274990215429,222.53706918115918,15.545661139094037,7.827225946976143,0.0,31
310025,Caratinga,2018,6,0,2,4,9.0,7.0,5.0,4.0,0.0,0.0,0.0,235064.0,0.0,0.0,675.6851510652419,217.32455322805703,15.620305746520094,7.74041695027737,0.0,31
310025,Caratinga,2019,8,0,3,5,4.0,6.0,1.0,3.0,0.0,0.0,0.0,235064.0,0.0,0.0,706.219064935507,211.1202897508763,15.99243554946738,7.62246298880305,0.0,31
310025,Caratinga,2020,5,0,1,4,4.0,1.0,3.0,1.0,0.0,0.0,0.0,235064.0,0.0,0.0,938.0615645951742,62.016987501276255,16.571283395160467,7.458290465575332,0.03444593812748868,31
310025,Caratinga,2021,11,0,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235064.0,0.0,0.0,1045.3075966119866,95.99109633972024,,7.260968927611202,0.09847105469148827,31
310025,Caratinga,2022,6,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235064.0,0.0,0.0,,,,,0.11816526562978594,31
310026,João Monlevade,2013,13,1,5,8,18.0,2.0,5.0,13.0,0.0,0.0,0.0,150583.0,0.0,0.0,714.2612701965029,131.2429723806804,73.82316808670299,8.03663640650007,0.0,31
310026,João Monlevade,2014,16,1,6,10,5.0,0.0,3.0,2.0,0.0,0.0,0.0,150583.0,0.0,0.0,887.8141316748902,116.31315639879668,62.18394041824109,7.9123682620216105,0.0,31
310026,João Monlevade,2015,20,0,8,12,8.0,6.0,4.0,4.0,0.0,0.0,0.0,150583.0,0.0,0.0,877.0456539582821,104.1982392434737,45.37485320388092,7.786489444359589,0.0,31
310026,João Monlevade,2016,15,1,4,11,4.0,5.0,3.0,1.0,0.0,0.0,0.0,150583.0,0.0,0.0,840.6764781549047,102.71330163431462,44.151584641028535,7.757832291825771,0.0,31
310026,João Monlevade,2017,13,1,7,6,15.0,9.0,6.0,9.0,0.0,0.0,0.0,150583.0,0.0,0.0,842.0915631246555,99.69471321463911,54.15794193235624,7.744750403431994,0.0,31
310026,João Monlevade,2018,8,0,1,7,5.0,14.0,1.0,4.0,0.0,0.0,0.0,150583.0,0.0,0.0,903.250665015307,105.66884229959558,58.671872986990564,7.720346785493715,0.0,31
310026,João Monlevade,2019,8,0,4,4,6.0,15.0,2.0,4.0,0.0,0.0,0.0,150583.0,0.0,0.0,946.2498770777579,102.90761301076482,58.1645635297477,7.664313700749753,0.0,31
310026,João Monlevade,2020,4,0,2,2,2.0,4.0,0.0,2.0,0.0,0.0,0.0,150583.0,0.0,0.0,1161.884666728648,32.31841628869129,50.33255148323516,7.560461008214739,0.031763213642974304,31
310026,João Monlevade,2021,14,2,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150583.0,0.0,0.0,1277.9796347529268,56.54866273085276,,7.355220974479191,0.12353984181481309,31
310026,João Monlevade,2022,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150583.0,0.0,0.0,,,,,0.1482478101777757,31
310027,Juiz de Fora,2013,183,39,50,132,23.0,61.0,13.0,10.0,0.0,0.0,0.0,738938.0,0.0,0.0,681.8331983332838,105.3597690739954,32.82200951906654,8.15911832927796,0.0,31
310027,Juiz de Fora,2014,188,24,74,114,20.0,62.0,14.0,6.0,0.0,0.0,0.0,738938.0,0.0,0.0,794.8715432553203,103.05214844817833,31.991260714701365,8.070401143262355,0.0,31
310027,Juiz de Fora,2015,202,46,65,137,28.0,102.0,18.0,10.0,0.0,0.0,0.0,738938.0,0.0,0.0,868.0408052231712,93.80469789075674,30.869821933639905,7.989717445847959,0.0,31
310027,Juiz de Fora,2016,152,27,46,106,15.0,83.0,8.0,7.0,0.0,0.0,0.0,738938.0,0.0,0.0,929.0652402501972,86.57906782436416,28.942457405086753,7.898642159423389,0.0,31
310027,Juiz de Fora,2017,170,45,50,120,25.0,62.0,16.0,9.0,0.0,0.0,0.0,738938.0,0.0,0.0,960.2718291115087,81.58561509896636,29.95530495115963,7.82345081725395,0.0,31
310027,Juiz de Fora,2018,169,38,42,127,20.0,80.0,14.0,6.0,25.0,15.0,25.0,738938.0,0.6578947368421053,0.6578947368421053,1031.5901235015658,80.86820293448164,30.104507928946678,7.739360474085783,0.0,31
310027,Juiz de Fora,2019,164,36,51,113,17.0,64.0,8.0,9.0,29.0,13.0,4.0,738938.0,0.1111111111111111,0.8055555555555556,1007.4852293697172,78.56704760074592,31.47330569005789,7.626565963585579,0.0,31
310027,Juiz de Fora,2020,117,25,33,83,3.0,26.0,2.0,1.0,49.0,9.0,20.0,738938.0,0.8,1.96,1214.5223807951409,26.55598189563942,27.09040023655572,7.471567912328232,0.022317163280275207,31
310027,Juiz de Fora,2021,109,27,39,70,0.0,0.0,0.0,0.0,84.0,26.0,35.0,738938.0,1.2962962962962963,3.111111111111111,1401.652054840866,43.87177278743278,,7.311620298320019,0.07893625716907238,31
310027,Juiz de Fora,2022,50,5,13,37,0.0,0.0,0.0,0.0,158.0,46.0,74.0,738938.0,14.8,31.6,,,,,0.09472350860288685,31
310028,Manhuaçu,2013,18,0,6,12,10.0,1.0,3.0,7.0,0.0,0.0,0.0,349954.0,0.0,0.0,481.017017550878,233.7796900735525,18.60094175234459,8.322874806403126,0.0,31
310028,Manhuaçu,2014,20,2,8,12,6.0,3.0,4.0,2.0,0.0,0.0,0.0,349954.0,0.0,0.0,555.9062143596017,234.52603144984766,19.233301805380137,8.247901409899587,0.0,31
310028,Manhuaçu,2015,20,4,7,13,12.0,9.0,7.0,5.0,0.0,0.0,0.0,349954.0,0.0,0.0,578.433433679855,210.85556916051826,19.843806357406972,8.18631663018568,0.0,31
310028,Manhuaçu,2016,29,1,10,19,14.0,11.0,8.0,6.0,0.0,0.0,0.0,349954.0,0.0,0.0,611.3060291352579,197.95508015339155,19.776271509969884,8.152882807454695,0.0,31
310028,Manhuaçu,2017,21,1,7,14,7.0,10.0,3.0,4.0,0.0,0.0,0.0,349954.0,0.0,0.0,661.113449481932,193.21620933036917,19.7031966487024,8.132823056744598,0.0,31
310028,Manhuaçu,2018,21,3,10,11,12.0,9.0,5.0,7.0,0.0,0.0,0.0,349954.0,0.0,0.0,689.1372590111844,197.5585489807232,18.443007938186163,8.103559296364665,0.0,31
310028,Manhuaçu,2019,10,0,1,9,9.0,14.0,3.0,6.0,1.0,0.0,1.0,349954.0,0.0,0.0,728.1388645936324,189.51162567080246,18.777208318807617,8.04129365573761,0.0,31
310028,Manhuaçu,2020,12,2,4,8,6.0,5.0,4.0,2.0,1.0,0.0,0.0,349954.0,0.0,0.5,939.9338301319601,51.27083913885826,20.959778999525653,7.93291658332238,0.029275276179154975,31
310028,Manhuaçu,2021,23,1,8,15,0.0,0.0,0.0,0.0,6.0,1.0,5.0,349954.0,5.0,6.0,1027.8385752698928,70.87430985215201,,7.780336901421331,0.09296078913228596,31
310028,Manhuaçu,2022,9,1,3,6,0.0,0.0,0.0,0.0,11.0,15.0,5.0,349954.0,5.0,11.0,,,,,0.11155294695874315,31
310029,Ubá,2013,36,4,13,23,2.0,4.0,1.0,1.0,0.0,0.0,0.0,281473.0,0.0,0.0,341.00435516017524,134.86190028883763,26.443857421493362,8.372342889015998,0.0,31
310029,Ubá,2014,45,13,14,31,2.0,2.0,1.0,1.0,0.0,0.0,0.0,281473.0,0.0,0.0,415.63098293619635,139.72411837014565,26.32307176887304,8.303794822238723,0.0,31
310029,Ubá,2015,28,2,10,18,1.0,8.0,0.0,1.0,0.0,0.0,0.0,281473.0,0.0,0.0,429.5007001382015,124.55651508315187,23.94236822004242,8.245017994621152,0.0,31
310029,Ubá,2016,33,4,11,22,2.0,10.0,1.0,1.0,0.0,0.0,0.0,281473.0,0.0,0.0,452.70533902008367,113.22356748249388,23.506190185204268,8.174385287398792,0.0,31
310029,Ubá,2017,30,3,6,24,2.0,15.0,0.0,2.0,0.0,0.0,0.0,281473.0,0.0,0.0,517.8295164722725,100.91463063952848,24.93006831916383,8.11525027267269,0.0,31
310029,Ubá,2018,18,1,8,10,1.0,11.0,0.0,1.0,0.0,0.0,0.0,281473.0,0.0,0.0,577.185694613693,93.25155332838321,23.029219747542395,8.050213803810667,0.0,31
310029,Ubá,2019,46,2,13,33,2.0,14.0,2.0,0.0,0.0,0.0,0.0,281473.0,0.0,0.0,563.6708038426422,84.16670497703156,24.384750651039354,7.952239859595769,0.0,31
310029,Ubá,2020,33,1,14,19,1.0,4.0,1.0,0.0,0.0,0.0,0.0,281473.0,0.0,0.0,733.1273597822881,26.851733985142452,24.343310157635013,7.8047129920098905,0.029736422321146254,31
310029,Ubá,2021,35,3,9,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281473.0,0.0,0.0,793.2672447090838,41.05212080732432,,7.627073324972555,0.11213508933361281,31
310029,Ubá,2022,12,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281473.0,0.0,0.0,,,,,0.13456210720033537,31
310030,Ponte Nova,2013,13,1,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187024.0,0.0,0.0,615.4157120476517,215.5870383480195,19.800540144580374,7.9578477093848905,0.0,31
310030,Ponte Nova,2014,13,0,5,8,3.0,1.0,1.0,2.0,0.0,0.0,0.0,187024.0,0.0,0.0,750.0538437312856,220.92827872358632,20.16719057447173,7.995843848917786,0.0,31
310030,Ponte Nova,2015,16,0,6,10,1.0,7.0,1.0,0.0,0.0,0.0,0.0,187024.0,0.0,0.0,766.9262488236803,199.0284437826161,19.80554971554453,8.016691226794425,0.0,31
310030,Ponte Nova,2016,15,2,5,10,2.0,5.0,1.0,1.0,0.0,0.0,0.0,187024.0,0.0,0.0,813.301999369065,189.74127181538194,20.053152108820257,7.858760105654888,0.0,31
310030,Ponte Nova,2017,13,2,5,8,4.0,9.0,2.0,2.0,0.0,0.0,0.0,187024.0,0.0,0.0,852.6847774082471,179.33336507613998,20.622586512960904,7.708522168277868,0.0,31
310030,Ponte Nova,2018,22,2,8,14,2.0,9.0,1.0,1.0,0.0,0.0,0.0,187024.0,0.0,0.0,897.3278804324576,178.1848900141158,19.74844463812131,7.541944402857387,0.0,31
310030,Ponte Nova,2019,10,0,6,4,4.0,6.0,3.0,1.0,0.0,0.0,0.0,187024.0,0.0,0.0,954.1411290529555,166.81875507956198,21.158321873128585,7.347396590811873,0.0,31
310030,Ponte Nova,2020,10,1,4,6,2.0,2.0,1.0,1.0,0.0,0.0,0.0,187024.0,0.0,0.0,1182.7760449995722,50.69317659765591,21.65692034177432,7.11322450594576,0.022104114979895628,31
310030,Ponte Nova,2021,5,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187024.0,0.0,0.0,1363.774879213363,81.6401124989306,,6.877586726837197,0.08308559329283942,31
310030,Ponte Nova,2022,8,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187024.0,0.0,0.0,,,,,0.0997027119514073,31
310031,Muriaé,2013,24,1,7,17,1.0,3.0,0.0,1.0,0.0,0.0,0.0,185190.0,0.0,0.0,407.1321806793023,174.17421567039256,21.235643717263354,8.242632539553972,0.0,31
310031,Muriaé,2014,45,2,20,25,2.0,3.0,1.0,1.0,0.0,0.0,0.0,185190.0,0.0,0.0,490.4628523678384,168.07475041848912,20.67018240725741,8.114834440304552,0.0,31
310031,Muriaé,2015,34,3,11,23,3.0,15.0,2.0,1.0,0.0,0.0,0.0,185190.0,0.0,0.0,519.7717858955666,145.9505128246666,20.053450672282516,8.000117608942167,0.0,31
310031,Muriaé,2016,34,0,8,26,9.0,17.0,5.0,4.0,0.0,0.0,0.0,185190.0,0.0,0.0,556.4730319671689,131.1010010799719,19.288402397537663,7.88550261893191,0.0,31
310031,Muriaé,2017,41,0,17,24,8.0,18.0,4.0,4.0,0.0,0.0,0.0,185190.0,0.0,0.0,672.7219775365841,117.34457557103512,19.29264452724229,7.793407041416923,0.0,31
310031,Muriaé,2018,27,0,7,20,10.0,19.0,7.0,3.0,0.0,0.0,0.0,185190.0,0.0,0.0,757.0945391759813,112.23319785085587,18.95714239429775,7.696714239429775,0.0,31
310031,Muriaé,2019,35,0,12,23,7.0,15.0,4.0,3.0,0.0,0.0,0.0,185190.0,0.0,0.0,651.8468172147525,107.64543690264055,19.694122252821426,7.5599248879529135,0.0,31
310031,Muriaé,2020,16,0,6,10,2.0,0.0,1.0,1.0,1.0,0.0,1.0,185190.0,0.0,0.0,791.8881057292509,31.978510232733946,19.133900912576276,7.384346940979534,0.03698903828500459,31
310031,Muriaé,2021,24,2,6,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185190.0,0.0,0.5,977.7875253523409,56.43821631837573,,7.21509849343917,0.10388789891462821,31
310031,Muriaé,2022,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,185190.0,0.0,0.0,,,,,0.12466547869755389,31
310032,Cataguases,2013,22,6,6,16,3.0,3.0,1.0,2.0,0.0,0.0,0.0,183702.0,0.0,0.0,444.6954219877845,140.09173830442782,22.53880904943876,7.8607769104310234,0.0,31
310032,Cataguases,2014,30,6,6,24,3.0,1.0,1.0,2.0,0.0,0.0,0.0,183702.0,0.0,0.0,531.332803725599,147.45376484741593,22.519592220008487,7.806105050571035,0.0,31
310032,Cataguases,2015,12,4,1,11,3.0,7.0,2.0,1.0,0.0,0.0,0.0,183702.0,0.0,0.0,556.2252544338113,132.12909380409576,21.907139334356728,7.757757890496564,0.0,31
310032,Cataguases,2016,17,2,6,11,2.0,11.0,0.0,2.0,0.0,0.0,0.0,183702.0,0.0,0.0,593.572803072367,124.85385063853415,20.95372325832054,7.632216034664838,0.0,31
310032,Cataguases,2017,11,2,3,8,3.0,8.0,2.0,1.0,0.0,0.0,0.0,183702.0,0.0,0.0,614.0859578012215,108.41763568170188,21.48869729235392,7.519543717542541,0.0,31
310032,Cataguases,2018,11,1,5,6,2.0,11.0,2.0,0.0,0.0,0.0,0.0,183702.0,0.0,0.0,628.7613231211418,98.32094440996833,19.97316098899304,7.405811912771773,0.0,31
310032,Cataguases,2019,26,7,6,20,3.0,7.0,2.0,1.0,0.0,0.0,0.0,183702.0,0.0,0.0,666.7909616661768,85.22827236502596,20.199629182044834,7.251282838510198,0.0,31
310032,Cataguases,2020,16,0,5,11,1.0,4.0,1.0,0.0,0.0,0.0,0.0,183702.0,0.0,0.0,851.1139369195763,26.383995873752053,18.259781385069296,7.0611208914437515,0.024888134043178627,31
310032,Cataguases,2021,22,3,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183702.0,0.0,0.0,904.4568060227977,39.230697978247385,,6.863333224461355,0.10223623041665306,31
310032,Cataguases,2022,8,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183702.0,0.0,0.0,,,,,0.12268347649998368,31
310033,Viçosa,2013,10,1,3,7,2.0,5.0,2.0,0.0,0.0,0.0,0.0,170253.0,0.0,0.0,529.9425469742089,209.1830938661874,18.111426700263728,8.512068333597645,0.0,31
310033,Viçosa,2014,8,1,2,6,4.0,2.0,4.0,0.0,0.0,0.0,0.0,170253.0,0.0,0.0,653.4891936705961,212.20496942785147,18.416034783528044,8.346668252541805,0.0,31
310033,Viçosa,2015,15,0,4,11,2.0,3.0,2.0,0.0,0.0,0.0,0.0,170253.0,0.0,0.0,692.4583778846776,194.64285334179135,18.24067593522581,8.182646179509318,0.0,31
310033,Viçosa,2016,12,0,3,9,5.0,19.0,3.0,2.0,0.0,0.0,0.0,170253.0,0.0,0.0,700.909786787898,181.34097384480742,18.50083810564278,8.058100885153273,0.0,31
310033,Viçosa,2017,11,0,4,7,4.0,10.0,2.0,2.0,0.0,0.0,0.0,170253.0,0.0,0.0,716.1508011018896,173.0855604306532,18.230884096021803,7.943072838657762,0.0,31
310033,Viçosa,2018,15,1,3,12,3.0,1.0,2.0,1.0,0.0,0.0,0.0,170253.0,0.0,0.0,815.2645005961716,164.04411581587402,17.947646443821842,7.838544695247661,0.0,31
310033,Viçosa,2019,8,3,1,7,1.0,10.0,0.0,1.0,2.0,1.0,2.0,170253.0,0.6666666666666666,0.6666666666666666,849.2275050659902,149.71042078553683,18.120018854293317,7.686132872842181,0.0,31
310033,Viçosa,2020,6,0,3,3,0.0,5.0,0.0,0.0,3.0,0.0,1.0,170253.0,0.0,0.0,1119.2680595349275,44.21902515667859,18.167652963530745,7.492042430970381,0.01498358325550798,31
310033,Viçosa,2021,10,4,1,9,0.0,0.0,0.0,0.0,3.0,1.0,0.0,170253.0,0.0,0.75,1232.9008303524754,66.96004904465705,,7.301558562844708,0.09447704298896348,31
310033,Viçosa,2022,2,0,0,2,0.0,0.0,0.0,0.0,39.0,6.0,36.0,170253.0,0.0,0.0,,,,,0.11337245158675618,31
310034,Carangola,2013,13,1,3,10,1.0,3.0,1.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,412.7947597320648,271.8539996116882,14.951630027093573,8.123392609720153,0.0,31
310034,Carangola,2014,9,0,4,5,3.0,0.0,2.0,1.0,0.0,0.0,0.0,113311.0,0.0,0.0,547.0674288462726,292.40784213359694,15.789956932689677,8.126417735259597,0.0,31
310034,Carangola,2015,15,0,7,8,0.0,11.0,0.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,542.01764930148,263.06836300094426,16.92262745894044,8.130631536214489,0.0,31
310034,Carangola,2016,16,0,6,10,0.0,8.0,0.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,589.059774161379,238.56394983717382,16.82372355728923,8.119460246578003,0.0,31
310034,Carangola,2017,9,0,1,8,0.0,10.0,0.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,641.2618196821139,229.9658200880762,15.752935990327504,8.114219007863316,0.0,31
310034,Carangola,2018,9,0,3,6,2.0,16.0,2.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,661.4554921410985,218.71994775441038,15.621406306536876,8.104729373141177,0.0,31
310034,Carangola,2019,8,0,4,4,1.0,16.0,1.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,628.973871027526,194.7382240029653,15.239147390809368,8.064353328450018,0.0,31
310034,Carangola,2020,3,0,1,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,113311.0,0.0,0.0,787.3929832937669,51.48649989850941,15.644286344662037,7.968067177943889,0.02885862802375762,31
310034,Carangola,2021,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,822.7387898791819,72.8110420877055,,7.777087308381358,0.10246136738710275,31
310034,Carangola,2022,3,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113311.0,0.0,0.0,,,,,0.1229536408645233,31
310035,São João Nepomuceno - Bicas,2013,6,0,2,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,73186.0,0.0,0.0,447.83457696827264,133.38510548465553,17.089179761156505,7.981100483699069,0.0,31
310035,São João Nepomuceno - Bicas,2014,10,2,2,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,73186.0,0.0,0.0,552.7994941655508,132.89183682671546,17.600676495504604,8.023368403793075,0.0,31
310035,São João Nepomuceno - Bicas,2015,12,0,6,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,73186.0,0.0,0.0,538.9676917716503,122.04342606509441,17.027979804880715,8.08064301915667,0.0,31
310035,São João Nepomuceno - Bicas,2016,5,1,1,4,2.0,4.0,1.0,1.0,0.0,0.0,0.0,73186.0,0.0,0.0,664.3026207198099,122.40153253354465,16.682606782718004,8.018597272702431,0.0,31
310035,São João Nepomuceno - Bicas,2017,10,3,4,6,5.0,2.0,2.0,3.0,0.0,0.0,0.0,73186.0,0.0,0.0,674.1209832481622,120.35562662257807,17.645530565955237,7.95223922608149,0.0,31
310035,São João Nepomuceno - Bicas,2018,4,2,1,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,73186.0,0.0,0.0,738.9553933812479,123.86580507200831,16.473846090782388,7.888231765638237,0.0,31
310035,São João Nepomuceno - Bicas,2019,11,2,3,8,3.0,3.0,1.0,2.0,0.0,0.0,0.0,73186.0,0.0,0.0,771.9212983357473,125.5519856256661,17.83063577733446,7.793949115951139,0.0,31
310035,São João Nepomuceno - Bicas,2020,6,1,2,4,1.0,1.0,0.0,1.0,0.0,0.0,0.0,73186.0,0.0,0.0,897.6393933265924,41.499614953679654,17.737592982264367,7.649163501216079,0.023242150138004538,31
310035,São João Nepomuceno - Bicas,2021,7,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73186.0,0.0,0.0,1009.6022989369553,63.94676440849342,,7.406563277129505,0.1007569753778045,31
310035,São João Nepomuceno - Bicas,2022,4,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73186.0,0.0,0.0,,,,,0.12090837045336542,31
310036,Além Paraíba,2013,6,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,499.1651861610526,172.51814131707656,31.86746366329131,7.771126093545497,0.0,31
310036,Além Paraíba,2014,18,2,5,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,567.3501630846594,182.23388441137976,31.65201453468347,7.8792531170352,0.0,31
310036,Além Paraíba,2015,6,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,519.3203049872563,164.42636770682648,30.965532823586138,7.982225666460013,0.0,31
310036,Além Paraíba,2016,10,0,4,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,583.6052970655094,148.19732899359371,30.14297341048426,7.940706413170766,0.0,31
310036,Além Paraíba,2017,11,2,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,679.2522539092098,140.6471569539161,33.438991527175034,7.911743645381277,0.0,31
310036,Além Paraíba,2018,8,1,3,5,3.0,0.0,1.0,2.0,0.0,0.0,0.0,58068.0,0.0,0.0,718.3054642832542,150.70947062065167,29.494413962940005,7.866214782668595,0.0,31
310036,Além Paraíba,2019,11,0,5,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,762.0023026451745,158.4562487084108,27.68782616931873,7.795251945994353,0.0,31
310036,Além Paraíba,2020,8,0,2,6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,970.8525707790866,47.765135875180825,28.726292105806984,7.674222291106978,0.0355273128056761,31
310036,Além Paraíba,2021,9,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,1020.4595190121925,76.55804694496108,,7.421667527726114,0.12490528346077014,31
310036,Além Paraíba,2022,3,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58068.0,0.0,0.0,,,,,0.14988634015292412,31
310037,Barbacena,2013,14,1,6,8,2.0,3.0,1.0,1.0,0.0,0.0,0.0,237813.0,0.0,0.0,569.4779065484224,168.54233649968674,22.529705104430793,8.254279707164871,0.0,31
310037,Barbacena,2014,28,1,13,15,4.0,3.0,1.0,3.0,0.0,0.0,0.0,237813.0,0.0,0.0,694.1536544680064,165.36218133575542,21.327522338980632,8.262387127701174,0.0,31
310037,Barbacena,2015,11,0,4,7,5.0,12.0,3.0,2.0,0.0,0.0,0.0,237813.0,0.0,0.0,704.7897317219832,146.87792614365068,20.81518533469575,8.274136022841475,0.0,31
310037,Barbacena,2016,18,1,7,11,2.0,14.0,2.0,0.0,0.0,0.0,0.0,237813.0,0.0,0.0,736.1426103282831,139.07982238145098,20.53508189207486,8.1359675038791,0.0,31
310037,Barbacena,2017,7,0,2,5,9.0,10.0,5.0,4.0,0.0,0.0,0.0,237813.0,0.0,0.0,754.182778107168,136.127948430069,20.956625457817697,8.014324784599664,0.0,31
310037,Barbacena,2018,19,4,3,16,0.0,4.0,0.0,0.0,3.0,0.0,3.0,237813.0,0.75,0.75,782.4552104805036,132.2665438811167,21.233228881516148,7.883629616547454,0.0,31
310037,Barbacena,2019,14,0,4,10,4.0,8.0,2.0,2.0,2.0,1.0,-1.0,237813.0,0.0,0.0,834.380656229895,124.9279701277895,22.286356170604638,7.723743151131351,0.0,31
310037,Barbacena,2020,14,2,6,8,1.0,3.0,0.0,1.0,1.0,2.0,-1.0,237813.0,0.0,0.5,983.4215701412456,38.74050745754017,21.71874619974518,7.515741317758071,0.01372927468220829,31
310037,Barbacena,2021,15,3,4,11,0.0,0.0,0.0,0.0,37.0,9.0,36.0,237813.0,12.0,12.333333333333334,1178.663420082165,59.50882487500684,,7.308402063806437,0.06970182454281305,31
310037,Barbacena,2022,4,0,0,4,0.0,0.0,0.0,0.0,56.0,34.0,19.0,237813.0,0.0,0.0,,,,,0.08364218945137566,31
